id_product;energy_100g;fat_100g;saturated_fat_100g;carbohydrates_100g;sugars_100g;proteins_100g;nutrition_score_fr_100g;energy_kcal_100g;ecoscore_score
1393427;1026.0;22.0;;4.7;;7.6;;248.0;
781760;1603.0;14.6;13.4;51.3;34.9;9.5;;;-20
1078754;1439.0;29.5;21.0;;0.26;19.7;19.0;344.0;59
1013700;2350.0;41.0;24.0;34.0;29.0;9.5;23.0;566.0;20
2408341;1522.6;15.8;1.5389;48.46;28.65;5.2;10.0;;43
997801;1875.0;15.0;2.6;67.0;29.0;7.3;11.0;;40
1094531;797.0;18.0;12.0;5.3;3.9;2.4;12.0;193.0;87
1180118;1188.0;22.0;13.7;1.2;0.1;20.4;15.0;284.0;44
1270694;1268.0;25.0;16.0;0.0;0.0;18.0;14.0;303.0;34
2034868;1099.0;23.0;9.0;2.0;2.0;12.0;18.0;265.0;8
1005167;399.0;2.4;1.7;10.7;10.3;7.3;0.0;95.0;
1005236;335.0;0.2;0.1;11.6;11.3;7.9;-2.0;80.0;
1038768;1523.0;36.0;25.0;0.5;0.5;10.0;13.0;364.0;48
1005253;619.0;5.9;4.1;19.9;17.9;3.1;7.0;148.0;67
1005120;619.0;7.0;4.9;18.3;16.1;2.9;7.0;148.0;57
2524953;612.0;11.8;1.6;3.7;1.9;6.1;-2.0;;
1156806;142.0;0.0;0.0;8.6;8.6;0.0;1.0;34.0;69
2524955;735.0;10.5;3.1;12.7;1.0;7.1;4.0;;72
1037044;475.0;2.8;1.09;0.6;0.6;21.0;5.0;;18
1841338;202.0;0.0;0.0;11.6;11.6;1.0;18.0;48.0;29
1191583;1936.0;28.0;9.6;40.0;31.0;11.0;16.0;464.0;
1115080;929.0;14.0;3.4;0.0;0.0;24.0;4.0;222.0;20
1115161;933.0;15.0;3.3;0.0;0.0;22.0;4.0;223.0;15
1005077;490.0;3.7;2.3;16.1;15.2;3.7;4.0;;
1115180;1076.0;21.0;9.7;0.0;0.0;18.0;16.0;;19
1115247;1088.0;20.0;4.9;0.0;0.0;20.0;11.0;260.0;69
1050748;1318.0;17.0;6.1;26.0;4.0;13.0;17.0;315.0;21
1093078;1004.0;14.0;5.5;21.0;1.2;6.9;5.0;240.0;
2524968;531.0;5.3;0.5;14.1;1.8;4.9;-2.0;;27
2524969;591.0;6.3;0.6;16.4;1.3;3.8;2.0;;
2527380;901.0;7.8;1.1;23.5;2.7;11.4;1.0;;49
2527467;965.0;6.9;0.9;27.6;3.3;13.0;0.0;229.0;41
1208794;1487.0;2.5;0.5;73.4;3.2;7.3;9.0;351.0;
1383312;772.0;4.88;0.412;29.4;1.0;5.88;-5.0;;58
1141838;885.0;7.3;3.8;28.3;4.1;9.2;5.0;211.0;46
1140168;340.0;2.1;0.3;11.4;10.5;3.7;1.0;;104
1322919;700.0;15.0;9.7;5.7;3.8;2.8;11.0;169.0;79
1320036;186.0;0.5;0.0;10.6;10.3;0.1;14.0;44.0;9
1080963;381.0;3.1;1.9;12.0;12.0;3.7;2.0;91.0;108
1154243;1544.0;8.6;5.7;68.0;4.7;1.1;;369.0;
1322405;158.0;0.1;0.0;9.0;9.0;0.0;12.0;37.0;
1027469;1356.0;0.5;0.1;74.1;46.1;5.9;14.0;324.0;74
946621;1477.0;31.0;23.0;1.6;0.0;18.0;13.0;353.0;44
1078934;477.0;6.5;4.3;7.9;1.3;5.6;6.0;114.0;
1827166;1465.0;0.6;;78.3;;6.6;;;17
1870170;222.0;0.5;0.1;11.6;10.9;0.5;6.0;;30
1045602;707.0;3.0;0.5;29.0;1.6;4.2;-1.0;169.0;
2565953;17.0;0.0;0.0;0.5;0.5;0.5;2.0;4.0;79
1073640;1424.0;32.0;13.0;0.7;0.7;13.0;21.0;345.0;56
1073473;517.0;10.0;3.8;0.8;0.5;6.4;3.0;125.0;79
782853;544.0;7.3;0.6;4.4;2.3;9.5;-3.0;130.0;
1079143;528.0;4.2;1.0;15.1;1.7;5.7;-3.0;;
804274;1443.0;10.0;5.5;54.0;12.0;8.0;14.0;345.0;63
800931;1495.0;28.0;20.0;0.1;0.1;27.0;12.0;;56
1192214;901.0;7.3;1.7;28.0;2.3;8.0;2.0;215.0;
1041901;2096.0;28.0;3.1;54.0;2.8;6.2;9.0;501.0;79
1002992;818.0;12.9;7.67;18.9;17.8;3.89;12.0;196.0;27
2524312;465.0;2.7;0.8;1.3;1.3;20.0;10.0;;18
1025485;567.0;5.4;2.0;0.6;0.6;21.0;4.0;;18
1140214;686.0;6.7;2.6;7.0;3.5;16.5;;164.0;
1067032;1091.0;4.7;0.4;43.1;4.9;8.6;-1.0;;79
1067045;1075.0;4.4;0.5;41.2;4.5;10.0;-3.0;257.0;73
942749;570.0;8.8;5.4;11.0;0.5;3.6;7.0;137.0;
1337058;1979.0;1.3;0.6;53.0;33.5;4.8;11.0;141.0;56
944882;2262.0;35.2;20.7;46.2;42.7;7.1;28.0;;
808008;2265.0;33.1;3.0;53.0;2.9;6.3;8.0;;72
1105290;1127.0;12.9;1.1;32.1;2.6;5.3;4.0;;71
1019074;753.0;13.0;8.5;0.0;0.0;14.0;11.0;180.0;35
1039645;1421.0;1.2;0.2;69.0;1.1;10.3;-1.0;;91
947138;1456.0;12.0;7.9;51.0;12.0;8.2;15.0;348.0;49
2244424;1527.0;1.5;0.2;75.0;3.0;11.5;-1.0;365.0;65
1042028;2310.0;34.0;3.5;53.0;2.3;6.5;11.0;;79
1357615;469.0;2.5;1.5;19.1;15.9;2.6;4.0;;66
1392100;1302.0;8.4;3.22;48.9;12.5;8.3;11.0;309.0;71
1241859;1033.0;15.0;6.0;1.0;1.0;27.0;18.0;247.0;22
946727;1561.0;33.0;24.0;1.0;1.0;18.0;16.0;373.0;48
1124178;2326.0;58.0;4.4;9.3;6.3;1.5;20.0;;
1123884;2095.0;51.0;4.0;10.4;6.0;1.3;18.0;;
2596054;1556.0;2.5;1.1;81.0;6.0;5.2;13.0;371.0;
1059501;1970.0;20.0;3.0;62.0;28.0;8.0;11.0;470.0;40
250549;602.0;10.6;0.9;8.7;1.7;1.5;9.0;144.0;
1079052;911.0;12.1;3.4;14.4;1.0;12.4;4.0;;55
1164115;293.0;0.5;0.1;16.0;12.0;0.6;0.0;69.0;79
1078797;460.0;2.8;1.1;0.5;0.5;20.8;5.0;110.0;41
1041978;2272.0;34.0;5.2;43.0;6.2;15.0;14.0;;72
1246852;381.0;2.4;1.6;13.6;12.9;3.4;2.0;91.0;75
1071003;1017.0;7.0;1.4;36.0;6.0;7.7;5.0;243.0;
943915;1663.0;33.0;23.0;1.0;0.5;25.0;17.0;;63
1164076;234.0;0.5;0.1;13.0;11.0;0.5;-4.0;55.0;79
1164114;260.0;0.5;0.1;13.0;12.0;0.5;-4.0;63.0;76
1012783;466.0;4.1;2.6;16.0;16.0;2.3;5.0;;76
997795;1720.0;13.0;3.6;68.0;20.0;5.6;11.0;411.0;54
1285371;1501.0;1.5;0.2;73.0;1.4;12.0;-3.0;;65
1311233;681.0;12.9;2.95;1.0;0.1;10.7;11.0;;
1237392;994.0;3.0;1.7;45.6;4.1;9.7;-2.0;;58
1333087;751.0;8.6;4.8;20.0;17.0;4.8;6.0;;70
1285629;714.0;8.4;2.2;0.6;0.0;23.0;14.0;171.0;44
1179387;1211.0;22.0;16.8;1.0;0.0;18.0;16.0;292.0;40
1078809;2364.0;39.8;25.2;36.8;25.2;9.8;22.0;565.0;20
1080121;395.0;3.0;2.0;13.8;13.8;3.2;4.0;94.0;100
1080531;551.0;5.6;1.8;3.2;0.8;17.0;4.0;;26
1074825;565.0;5.0;1.6;14.0;0.6;8.0;0.0;135.0;
787310;1300.0;28.0;13.1;2.0;0.6;13.0;18.0;314.0;-11
2527200;1386.0;30.0;11.0;1.0;0.8;15.0;24.0;;
1007264;1555.0;3.8;1.1;68.0;8.8;13.0;12.0;368.0;
2620044;1297.0;;;54.3;;;;310.0;62
1387415;1766.0;14.0;4.8;41.0;5.0;24.0;;422.0;
1004093;1674.0;8.6;1.1;64.0;5.6;13.0;7.0;400.0;86
1115081;890.0;14.0;3.5;0.0;0.0;22.0;4.0;213.0;20
945176;2314.0;32.0;15.0;60.0;43.0;4.6;26.0;553.0;40
996252;50.0;0.5;0.1;0.8;0.5;2.1;5.0;12.0;74
2524820;1538.0;30.0;18.9;0.9;0.5;24.3;17.0;371.0;67
1066830;191.0;2.0;2.0;6.0;3.7;1.0;;46.0;-15
2524825;1330.0;24.0;16.0;0.0;0.0;26.0;18.0;;43
2524826;1740.0;34.0;21.2;1.1;0.0;26.9;14.0;;39
2524822;1607.0;30.6;20.3;3.1;0.5;22.8;15.0;;43
2524824;1490.0;32.0;21.0;0.0;0.0;18.0;14.0;;44
1267675;485.0;5.0;3.4;13.5;9.9;4.1;4.0;116.0;79
1208130;752.0;4.0;;27.0;;8.5;;;
1285489;79.0;0.4;0.1;0.6;0.5;2.2;0.0;;78
2524599;383.0;4.3;1.3;8.9;5.2;3.7;4.0;;
1703030;1953.0;20.0;11.66667;58.33333;1.66667;10.0;;466.66667;
1094653;1628.0;3.5;0.4;83.0;31.0;5.1;10.0;389.0;
1162686;1529.0;31.0;31.0;1.9;0.5;22.0;16.0;;59
1146773;0.0;;;;;;;0.0;
809323;521.0;0.4;0.1;26.5;8.6;2.7;;;
1004157;1138.0;4.0;0.5;47.0;7.6;9.5;-1.0;272.0;79
1300308;400.0;3.0;2.0;13.0;13.0;4.0;2.0;95.0;
1288719;516.0;2.0;0.5;0.0;0.0;26.0;1.0;122.0;26
1842495;586.0;4.2;;23.5;;2.1;;;74
1285702;159.0;0.3;0.1;5.0;1.1;2.1;-1.0;;
1300872;;;;;;;0.0;;
1133065;1653.0;21.4;14.7;45.5;30.0;4.3;18.0;395.0;71
1041237;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;15
1067096;1180.0;6.8;0.7;41.2;5.0;10.7;-1.0;282.0;75
1243845;903.0;15.5;9.9;16.9;12.1;2.5;;;
1074624;2285.0;34.0;14.0;50.0;14.0;9.1;25.0;548.0;71
2062425;720.0;0.3;0.2;67.5;0.0;0.4;;;
1027465;1513.0;1.1;1.1;85.0;60.0;0.5;16.0;356.0;47
1103641;467.0;1.9;0.6;0.6;0.6;20.0;3.0;101.0;41
1104901;2032.0;24.7;3.3;46.0;7.9;15.7;15.0;487.0;33
1059148;1158.0;4.0;0.6;50.0;7.2;8.0;1.0;274.0;75
1008853;1477.0;32.0;4.8;11.5;7.0;4.6;15.0;353.0;49
1149809;1870.0;14.6;7.55;69.5;37.6;8.1;20.0;447.0;49
1391720;732.0;12.0;1.6;0.0;0.0;19.0;13.0;175.0;14
1222095;1198.0;30.0;21.0;2.9;2.9;2.3;13.0;291.0;79
1034401;1427.0;28.0;19.0;0.0;0.0;23.0;16.0;;38
1054721;1003.0;21.0;2.8;0.4;0.2;12.1;12.0;;58
1049269;2506.0;52.7;50.6;16.6;5.6;5.3;17.0;599.0;
1067018;1238.0;9.0;1.0;37.2;3.6;13.5;-3.0;296.0;75
1126582;1453.0;2.7;0.58;64.5;5.0;11.2;-5.0;;75
2410865;1881.0;38.0;14.0;4.6;2.7;24.0;25.0;454.0;20
1850109;207.0;0.0;0.0;10.5;10.3;0.5;9.0;49.0;18
1289429;267.0;3.4;2.2;4.5;4.5;3.8;0.0;;70
1320416;2003.0;21.0;13.6;59.7;2.6;10.5;24.0;478.0;
1002832;344.0;1.3;0.8;11.9;10.0;4.1;1.0;;
2314879;339.0;4.0;;5.5;;5.0;;;
1049756;1067.0;22.0;8.3;4.0;1.5;9.0;16.0;255.0;-4
1419199;130.0;0.0;0.0;7.6;7.6;0.0;;31.0;
1004986;548.0;4.3;2.9;19.2;17.1;3.5;4.0;131.0;76
1073639;1211.0;24.0;9.0;3.0;0.5;16.0;17.0;292.0;55
2035179;1862.0;12.9;11.4;78.0;57.0;2.6;;445.0;-6
1299291;1382.0;27.0;11.0;2.5;2.5;20.0;24.0;333.0;28
1241686;1142.0;18.0;7.4;1.0;1.0;27.0;20.0;274.0;
1070534;1259.0;27.0;19.0;0.5;0.5;14.0;13.0;301.0;42
2314517;1648.0;12.0;3.0;55.5;3.5;13.5;8.0;394.0;
2408373;713.88;0.24;0.05;18.81;1.19;22.35;-1.0;;79
1217245;876.0;0.0;0.0;51.0;0.5;0.0;;206.0;60
2342035;2223.0;31.8;3.7;54.3;2.0;6.0;11.0;533.0;72
2342034;2250.0;34.3;3.9;49.6;2.0;6.9;17.0;;72
2381568;151.0;0.0;0.0;8.5;8.4;0.0;12.0;36.0;
1104967;2330.0;41.0;27.0;36.0;30.0;7.0;17.0;557.0;46
2333216;198.0;0.3;0.0;10.0;10.0;1.0;2.0;48.0;79
2595723;1477.0;27.5;18.5;0.1;0.1;27.0;15.0;356.0;39
1266234;1695.0;7.4;3.6;81.5;63.0;2.7;19.0;405.0;47
1037465;2040.0;55.0;15.0;0.0;0.0;0.0;10.0;496.0;50
1042052;2438.0;39.0;3.1;51.0;0.4;6.0;11.0;585.0;72
1067932;753.0;5.3;0.7;24.0;0.5;6.1;-3.0;180.0;
1067933;577.0;2.6;0.4;23.2;1.3;4.1;0.0;138.0;
1381263;550.0;7.6;1.2;9.5;0.0;6.3;0.0;132.0;55
1095504;1537.0;4.6;1.2;64.0;3.0;15.0;-3.0;363.0;67
1053170;389.0;5.0;3.8;8.5;7.9;3.4;3.0;93.0;38
1204660;1314.0;17.4;11.9;33.9;26.7;5.0;21.0;314.0;67
1067849;301.0;3.2;0.3;10.0;5.2;0.7;1.0;72.0;
1045363;1736.0;20.0;9.2;55.0;33.0;3.7;22.0;415.0;
1045471;1979.0;18.0;10.0;72.0;24.0;4.9;18.0;473.0;54
1045291;1573.0;3.5;1.5;81.0;0.0;4.4;3.0;376.0;64
1045621;1507.0;2.5;0.6;70.0;0.7;11.0;-5.0;356.0;73
1850047;226.0;0.0;0.0;12.2;12.0;0.4;16.0;54.0;9
1117200;368.0;0.9;0.2;11.0;3.7;5.8;-10.0;88.0;72
1024642;92.0;;;1.5;1.0;;;22.0;93
1191785;129.0;0.0;0.0;3.7;1.1;2.0;-5.0;31.0;79
1360827;102.0;0.1;0.1;5.1;5.0;0.3;6.0;;17
1006834;828.0;12.0;2.5;0.6;0.6;22.0;14.0;;31
1726694;4.0;0.1;0.1;0.2;0.1;0.1;0.0;1.0;
2470831;1396.0;4.3;0.4;37.6;20.9;19.6;-2.0;268.0;
1073553;1715.0;33.0;13.0;1.5;0.0;27.0;25.0;410.0;22
2062612;922.0;20.0;13.5;4.6;4.4;5.4;13.0;220.0;40
2561849;1500.0;39.0;15.0;1.5;0.5;0.5;11.0;;58
2062614;724.0;0.5;0.4;68.0;0.1;0.3;;173.0;
943549;602.0;10.3;2.7;0.7;0.7;12.3;-1.0;145.0;59
1286796;1046.0;13.0;3.9;12.0;1.9;14.0;10.0;227.0;
1067942;1960.0;19.5;9.0;62.0;28.0;8.0;16.0;;55
1320535;623.0;5.5;3.4;16.0;1.0;8.5;1.0;149.0;22
1818268;1443.0;31.0;2.4;7.3;0.3;6.0;11.0;345.0;77
1104028;2242.0;33.4;4.0;51.7;3.0;6.2;15.0;;72
1153391;1453.0;10.0;6.5;54.0;15.0;8.7;15.0;345.0;79
1121970;552.0;3.3;2.0;21.0;18.0;4.3;3.0;;69
1024680;105.0;0.0;0.0;6.0;5.9;0.0;8.0;25.0;
1008987;444.0;5.8;2.7;9.0;6.5;3.5;7.0;106.0;18
2514017;628.0;10.0;7.0;11.3;11.3;3.7;7.0;150.0;
2326580;38.0;0.0;0.0;0.0;0.0;2.3;;;
2359781;2218.0;24.8;2.5;71.1;0.5;5.7;18.0;530.0;
2443274;1343.9;10.0;1.8;64.0;6.5;1.9;13.0;372.0;74
1008972;1567.0;2.0;0.4;73.0;3.0;13.2;-4.0;;80
1263220;80.0;0.0;0.0;4.5;4.4;0.0;6.0;;48
1263193;82.0;0.0;0.0;4.6;4.5;0.0;6.0;;48
1297947;171.0;0.5;0.1;5.5;5.1;4.1;-1.0;;79
1300369;2247.0;60.0;42.0;0.7;0.7;0.9;16.0;;31
811387;164.0;0.1;0.1;8.0;7.8;0.7;4.0;;
794431;401.0;6.2;0.4;7.4;6.2;1.0;4.0;97.0;79
793152;1105.0;17.0;11.1;1.0;0.0;27.0;17.0;265.0;39
2324241;993.0;5.1;2.0;40.1;4.5;6.0;3.0;;52
1005224;400.0;3.3;2.3;12.8;12.6;3.5;3.0;;
2369893;782.0;18.2;;1.0;;1.4;;;105
2463745;335.0;0.1;0.0;18.6;14.6;1.1;13.0;80.0;79
2463744;338.0;2.8;0.7;11.0;2.9;2.9;11.0;81.0;59
1077405;690.0;11.0;3.6;7.8;1.17;8.5;2.0;;
30462;2414.0;45.2;5.8;17.3;10.3;20.0;14.0;577.0;27
1339472;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;71
1052086;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
1339059;;;;;;;0.0;;
1094432;1372.0;8.0;5.4;56.4;56.4;6.9;19.0;325.0;
1139160;586.0;9.83;2.64;0.27;0.27;12.7;-1.0;140.0;75
1005217;410.0;3.4;2.3;13.3;12.8;3.5;3.0;98.0;
1275979;180.0;1.2;0.8;4.8;4.8;3.3;-1.0;43.0;65
1050657;513.0;8.6;2.6;4.3;0.5;5.9;2.0;122.0;75
1338412;1485.0;1.9;0.3;70.0;7.0;13.0;-3.0;355.0;74
158553;300.0;3.9;0.8;1.6;0.9;4.2;6.0;72.0;64
2236860;1063.0;4.2;2.8;44.0;2.8;8.5;10.0;254.0;75
1189173;1439.0;1.54;0.22;69.0;1.77;11.4;-5.0;344.0;121
771104;274.0;1.7;1.1;9.6;9.3;2.9;2.0;;32
1399675;737.0;16.0;2.1;5.0;4.3;2.8;9.0;;85
1337807;172.0;0.5;0.1;8.8;8.2;0.7;2.0;41.0;85
1221288;93.0;0.5;0.1;2.1;1.3;1.4;-7.0;22.0;85
1104726;1553.0;31.8;22.4;16.2;14.7;4.5;14.0;;24
1311501;736.0;12.0;3.3;0.0;0.0;17.0;15.0;176.0;61
1126158;1054.0;0.1;0.1;66.0;64.0;0.0;13.0;252.0;99
1168786;100.0;0.3;0.0;2.8;0.0;1.0;;24.0;79
1338384;1505.0;1.9;0.3;70.0;7.0;13.0;-3.0;;98
1301462;174.0;0.0;0.0;4.0;4.0;0.5;;;42
2571184;1419.0;0.3;0.2;77.0;51.0;5.8;14.0;334.0;73
1005251;419.0;2.4;1.6;12.0;11.5;7.3;0.0;;68
2586496;153.8;0.0;0.0;9.0;9.0;0.0;12.0;;
1084283;531.0;2.9;0.65;0.6;0.2;24.2;11.0;;14
2555137;2138.0;23.08;14.0;65.38;34.0;4.5;26.0;511.0;31
2527331;2330.0;37.0;17.0;42.0;40.0;9.8;24.0;557.0;38
2523846;124.0;0.2;0.1;5.0;3.9;1.8;-3.0;34.0;79
1306565;1552.0;5.0;1.3;64.0;2.6;15.0;-3.0;;67
1399674;1443.0;32.1;4.7;11.7;10.2;4.3;17.0;345.0;
1024699;1250.0;;;73.5;73.5;;;294.0;93
1077059;2264.0;31.0;21.0;59.0;22.0;5.5;21.0;542.0;52
946636;1397.0;32.0;21.0;2.4;2.4;9.0;12.0;334.0;39
1301131;978.0;17.0;12.0;7.5;6.0;13.0;18.0;;32
1092459;1183.0;25.0;8.9;2.2;2.2;12.0;19.0;282.0;10
2249931;1891.0;47.7;32.5;2.8;2.8;4.7;13.0;;54
2438173;364.0;0.0;0.0;13.0;0.0;6.3;-8.0;86.0;88
2328326;226.0;1.7;0.3;6.0;5.2;3.1;12.0;54.0;79
1140807;339.0;1.9;0.3;12.4;11.0;3.3;1.0;;79
1103422;1460.0;10.8;3.5;53.4;12.7;8.1;13.0;349.0;62
1103070;711.0;15.0;10.7;4.8;3.6;3.0;10.0;170.0;69
1104281;197.0;0.2;0.0;10.5;9.5;0.5;4.0;47.0;48
1103039;1301.0;0.0;0.0;76.0;72.0;0.0;;311.0;92
1306246;1022.0;20.0;16.0;1.0;0.5;15.6;14.0;246.0;66
1048022;1881.0;25.5;3.3;49.7;22.8;5.2;17.0;;
1048062;1830.0;21.0;3.2;55.0;30.0;5.5;14.0;;57
1117863;257.0;0.3;0.0;13.0;13.0;0.5;-5.0;61.0;81
1260755;2257.0;34.0;3.1;50.0;2.0;6.4;14.0;;79
1299369;885.0;4.1;1.3;34.0;2.1;7.6;-1.0;;
1081416;1149.0;14.7;10.9;30.0;23.8;3.1;17.0;;67
2035314;2242.0;34.4;20.1;44.0;39.8;6.9;19.0;539.0;37
1321799;653.0;8.9;5.9;16.6;14.6;2.3;8.0;156.0;79
1061387;523.0;2.7;1.9;22.0;19.0;2.9;5.0;124.0;
1061340;613.0;7.0;2.7;0.8;0.8;20.0;4.0;;39
1205690;1159.0;13.0;4.5;4.0;2.5;36.0;17.0;277.0;34
1426338;720.0;0.15;0.01;39.0;38.8;0.7;;172.0;
1399670;1665.0;39.8;5.9;7.1;5.9;4.6;17.0;398.0;
1399669;1791.0;39.0;4.5;15.0;10.0;4.5;19.0;428.0;
2347348;1326.0;5.1;1.1;41.0;32.0;15.0;6.0;317.0;
1041072;1510.0;16.0;2.4;24.0;18.0;15.0;;361.0;26
1208784;105.0;0.2;0.0;3.8;3.8;1.6;-1.0;25.0;103
1014554;213.0;5.21;0.5;6.43;1.77;1.58;-5.0;51.0;88
1032947;1004.0;17.0;2.4;0.8;0.1;21.0;2.0;240.0;16
2324152;210.0;0.5;0.1;10.1;4.2;2.2;2.0;;
2117674;761.0;15.0;2.5;6.9;5.4;3.6;5.0;182.0;85
1263241;81.0;0.0;0.0;4.6;4.5;0.0;6.0;19.0;47
1201812;900.0;8.0;3.4;28.2;3.9;9.0;3.0;215.0;65
1176906;323.0;1.3;0.9;12.3;12.0;2.8;18.0;;20
1005162;299.0;1.6;1.1;10.5;10.5;2.8;18.0;;
1230490;272.0;0.1;0.1;9.8;8.8;6.0;16.0;;53
1002946;298.0;0.8;0.5;10.8;9.1;3.7;-2.0;;66
1280292;602.0;13.0;2.5;4.4;0.5;1.7;13.0;144.0;81
1124150;3766.0;100.0;10.0;0.0;0.0;0.0;11.0;900.0;46
1150530;67.0;0.23;0.042;0.6;0.33;1.4;-7.0;15.95;79
1094380;758.0;10.1;2.0;0.9;0.4;21.7;13.0;181.0;31
2035047;452.0;2.8;1.1;0.5;0.5;20.0;3.0;;18
1217572;1954.0;27.0;12.5;46.0;34.0;9.1;22.0;467.0;50
1025298;490.0;2.8;1.0;0.7;0.7;22.0;3.0;;38
771107;1976.0;20.8;2.9;64.2;26.5;5.8;10.0;;
1089497;866.0;13.0;4.4;1.7;0.8;18.0;0.0;207.0;89
1298026;1518.0;2.0;0.4;72.0;2.0;12.0;-3.0;358.0;60
1104105;690.0;9.1;3.4;0.6;0.6;20.0;12.0;165.0;41
1103634;471.0;4.0;1.6;2.0;1.7;17.0;12.0;;41
1257395;2356.0;40.8;;20.4;;29.4;;;
1008893;1463.0;2.2;0.5;72.0;0.7;7.7;-3.0;345.0;25
1009047;410.0;4.9;1.2;7.2;5.6;5.7;10.0;98.0;18
811873;600.0;12.0;1.3;1.1;1.0;7.5;0.0;145.0;
788727;669.0;10.0;7.0;15.0;15.0;2.4;9.0;160.0;63
1173596;870.0;11.0;6.8;20.0;3.3;6.5;9.0;208.0;
808772;33.0;0.0;0.0;1.4;0.5;0.0;4.0;;90
2595711;1160.0;17.0;11.5;0.1;0.1;31.0;15.0;277.0;34
1354985;2711.0;58.0;35.0;19.0;11.0;8.1;15.0;656.0;49
1399614;322.0;4.9;0.9;5.1;5.5;2.0;0.0;77.0;
1037846;230.0;0.6;0.0;5.7;1.8;0.5;;;42
1059500;1914.0;17.0;4.0;64.0;30.0;8.5;12.0;456.0;40
1380147;1038.0;0.5;0.1;51.7;0.8;7.1;-1.0;248.0;
2104537;1025.0;0.0;0.0;64.0;10.8;0.0;;245.0;
1061740;2180.0;27.0;16.0;61.0;35.0;7.1;22.0;521.0;66
1306427;1092.0;24.0;15.0;0.5;0.5;12.0;14.0;264.0;61
2035908;441.0;2.5;1.0;0.5;0.5;20.0;3.0;;18
1066005;160.0;0.7;0.1;7.8;2.2;1.9;-5.0;38.0;
1078954;1427.0;27.0;18.6;0.5;0.5;25.2;16.0;;63
1254665;1416.0;30.0;;1.0;;17.0;;342.0;70
1002994;761.0;10.6;6.0;18.4;15.3;4.2;8.0;182.0;
996172;760.0;7.0;1.0;15.0;3.5;14.0;3.0;180.0;21
1431777;12.0;0.0;;2.8;;0.0;;;54
1431778;45.0;0.0;;2.8;;0.0;;;
1104741;509.0;4.0;1.2;2.0;1.5;19.0;4.0;121.0;41
1025249;445.0;2.0;0.8;0.8;0.8;21.0;3.0;105.0;18
1025366;482.0;3.0;1.1;0.8;0.8;21.0;5.0;114.0;17
1054941;311.0;3.2;1.9;5.3;2.1;5.3;0.0;;41
2147427;1461.0;28.0;11.2;1.0;1.0;24.0;24.0;352.0;
1000190;402.0;2.2;1.4;13.0;0.5;5.5;0.0;96.0;
2057220;470.0;2.8;1.6;17.0;16.0;4.0;2.0;111.0;
1059072;1847.0;37.0;15.0;2.1;2.1;26.0;25.0;445.0;
946208;1123.0;7.3;2.7;31.0;1.7;14.0;5.0;250.0;
1045335;1740.0;10.7;4.6;73.8;38.0;5.1;19.0;413.0;
1858153;1985.0;17.9;7.6;69.8;29.7;6.3;13.0;;34
2516251;495.0;0.5;0.1;18.3;3.2;8.6;-6.0;;
2515059;77.0;0.5;0.2;2.8;0.0;0.3;4.0;18.0;
771113;1960.0;25.0;2.5;50.0;37.0;9.0;10.0;;
905781;100.0;0.5;0.1;0.9;0.5;2.1;2.0;;
2435456;820.0;0.0;0.0;48.0;47.0;0.5;12.0;196.0;83
1793353;349.0;0.1;0.06;12.1;11.7;7.9;-1.0;;
1129411;910.0;11.0;2.1;12.0;3.6;17.0;5.0;218.0;44
1321929;904.0;14.9;7.5;1.7;1.7;17.6;12.0;;
2561838;1301.0;3.0;1.5;61.0;10.0;7.9;;311.0;
1300468;1953.0;17.0;5.4;72.0;37.0;4.6;20.0;465.0;47
2062677;2095.0;24.0;15.0;65.0;40.0;6.5;24.0;500.0;40
811503;3390.0;91.6;13.7;0.0;0.0;0.0;6.0;;57
811535;3390.0;91.6;13.7;0.0;;0.0;;;72
1879655;110.0;0.0;0.0;6.6;6.2;0.0;9.0;28.0;
1059349;2060.0;22.0;14.0;67.0;40.0;6.3;26.0;491.0;36
1271395;1343.0;1.13;0.29;63.19;2.14;20.5;-6.0;321.0;
1126212;211.0;2.1;0.5;3.9;3.2;3.7;-2.0;50.0;90
1126200;188.0;1.8;0.3;3.6;3.6;3.3;-2.0;45.0;90
1402195;2339.0;46.0;26.0;13.0;0.0;12.0;11.0;559.0;
1103804;577.0;6.1;2.4;8.9;0.5;9.8;-3.0;;85
1037476;2479.0;59.0;41.0;15.0;12.0;2.4;19.0;;
1230488;326.0;0.5;0.3;11.5;11.3;7.3;18.0;78.0;33
1895403;812.0;9.52381;2.14286;0.0;0.0;40.47619;3.0;;15
940340;505.0;4.0;1.5;0.0;0.0;21.0;-3.0;120.0;
1082120;1021.0;9.7;4.9;23.9;5.0;14.1;11.0;243.0;
1384347;1512.0;1.5;;73.0;;12.0;;;79
1384349;1486.0;1.8;0.5;70.0;2.7;11.0;-6.0;351.0;
1286743;100.0;;;5.8;5.6;;;24.0;48
1183233;476.0;22.7;2.9;63.5;4.3;4.6;12.0;;72
1137943;602.0;0.0;0.0;11.0;11.0;0.0;;144.0;92
1339859;1106.0;23.0;8.3;1.0;0.9;14.0;19.0;267.0;35
1027417;1473.0;0.5;0.1;83.0;51.0;4.2;14.0;352.0;
1008843;205.0;2.0;0.3;5.7;5.5;1.2;5.0;49.0;
